food,area_ratio,aspect_ratio,solidity,eccentricity,equiv_diameter,thickness,volume_proxy,roundness,compactness,elongation,fill_ratio,weight,log_weight
banana,0.3761886886867274,1.8271604881877763,0.7047310231598944,0.9638611415075315,303.1037323919163,0.3761886886867274,34561.159276792496,0.34897233552607815,36.009646997479884,3.7536812746560386,0.7047310231598944,165.0,5.111987788356544
banana,0.3964310361801462,2.130434774889729,0.7038487626555823,0.9667774853935382,286.2082097880517,0.3964310361801462,32473.703571393842,0.3538771070749003,35.51054974431731,3.9120656369208686,0.7038487626555823,165.0,5.111987788356544
banana,0.3135629251686189,0.7101449262497375,0.7045690550290284,0.9653693809717679,293.9205727918357,0.3135629251686189,27088.48258653811,0.3602203966714505,34.885227850188016,3.8330790619723194,0.7045690550290284,165.0,5.111987788356544
banana,0.30766873889739044,1.40749999648125,0.6937580102461776,0.9667522500055205,297.0167475683235,0.30766873889739044,27142.212581411226,0.35466154190048166,35.43200806841026,3.91060579511235,0.6937580102461776,165.0,5.111987788356544
banana,0.5208159577380386,2.4220183375136775,0.6634571754190217,0.9534716908829726,276.2755223102176,0.5208159577380386,39752.92595467938,0.36912152295146605,34.04399319135797,3.3169414192287916,0.6634571754190217,165.0,5.111987788356544
banana,0.5284250063619778,0.33116883063121944,0.7085511854637472,0.9633779452859271,290.77172958971397,0.5284250063619778,44677.382451050915,0.3506893019080605,35.833344632392446,3.7292945785351534,0.7085511854637472,165.0,5.111987788356544
banana,0.5024229712100216,2.78026904582839,0.6861960644787598,0.9637480170417662,297.39802449752096,0.5024229712100216,44437.093593562044,0.35062542404436375,35.83987284556762,3.7479279565438697,0.6861960644787598,165.0,5.111987788356544
banana,0.5778641001807426,0.31818181766528925,0.735199898831006,0.9630781526483265,298.0480662521191,0.5778641001807426,51333.19924139923,0.3683842342435789,34.1121292554143,3.7144070198393915,0.735199898831006,165.0,5.111987788356544
banana,0.30807709750427176,1.2499999970238096,0.6986988943101189,0.9642184657823748,294.09596310286946,0.30807709750427176,26646.33848904501,0.3667609424211751,34.26311027344351,3.772034217094229,0.6986988943101189,165.0,5.111987788356544
banana,0.4216187536150539,1.9452054727903922,0.7306542954388372,0.9633798046840089,298.38749116583364,0.4216187536150539,37538.86573309152,0.3806831606200373,33.01005117669656,3.729387489320439,0.7306542954388372,165.0,5.111987788356544
banana,0.3228994851781695,0.7697368404172438,0.8037011118761573,0.9665457502670771,256.52205782544837,0.3228994851781695,21247.93763304639,0.36273272708569515,34.64360857392451,3.898722480922442,0.8037011118761573,115.0,4.7535901911063645
banana,0.5262474670663813,2.680851049569941,0.8257514283211765,0.9637306913978151,251.9673459381779,0.5262474670663813,33410.15891458376,0.37794175249508066,33.24949024853542,3.7470491908110874,0.8257514283211765,115.0,4.7535901911063645
banana,0.45679674099040235,2.2830188571555716,0.8672106275742449,0.9647626521158481,244.2908322088281,0.45679674099040235,27260.720797135884,0.3909788204711656,32.14079626855257,3.8005228021228135,0.8672106275742449,115.0,4.7535901911063645
banana,0.39544501397620624,1.7915057845887807,0.8029568302643751,0.9630554435416101,245.98407038759467,0.39544501397620624,23927.65131751555,0.3697745447025685,33.983871507961254,3.7132867287822418,0.8029568302643751,115.0,4.7535901911063645
banana,0.4753246753203885,0.4365079356418493,0.8325277224776083,0.9601704853822703,259.0459746178697,0.4753246753203885,31896.57533666591,0.39085311596565253,32.151133253898976,3.578908269275694,0.8325277224776083,115.0,4.7535901911063645
